Fecha,Aceites lubricantes,Asfalto ,Bunker,Ceras,Combustible turbo jet,Diesel bajo azufre,Diesel ultra bajo azufre,Gas licuado de petróleo,Gasolina de aviación,Gasolina regular,Gasolina superior,Grasas lubricantes,Kerosina,Mezclas oleosas,Naftas,Petcoke,Petróleo crudo,Solventes,Butano,Diesel alto azufre,MTBE,Orimulsión,Petróleo reconstituido,Total importación
2001-01-01,0.0,27748.99,214581.84,0.0,0.0,0.0,0.0,194065.7380952381,820.0,177776.5,373963.96,0.0,33834.03,0.0,0.0,0.0,0.0,0.0,0.0,566101.99,8402,0.0,715344,2312639.0480952384
2001-02-01,0.0,7503.57,294609.0,0.0,0.0,0.0,0.0,170703.38095238092,3054.0,123115.99,243091.07,0.0,67439.95,0.0,0.0,0.0,0.0,0.0,0.0,489525.8,0,0.0,370166,1769208.760952381
2001-03-01,0.0,26304.32,315263.8,0.0,0.0,0.0,0.0,161837.37142857144,677.0,161726.42,312084.38,0.0,31787.29,0.0,0.0,0.0,0.0,0.0,0.0,575559.68,0,0.0,360530,1945770.2614285715
2001-04-01,0.0,7885.89,205653.0,0.0,0.0,0.0,0.0,163048.64285714287,3399.0,127338.74,285054.89,0.0,25801.18,0.0,0.0,0.0,0.0,0.0,0.0,437745.42,8184,0.0,359527,1623637.7628571428
2001-05-01,0.0,8443.16,278371.3,0.0,0.0,0.0,0.0,171518.8619047619,585.0,168730.19,300913.67,0.0,45529.33,0.0,0.0,0.0,0.0,0.0,0.0,552609.13,12680,0.0,723346,2262726.6419047615
2001-06-01,0.0,6229.04,218765.6,0.0,0.0,0.0,0.0,190004.41904761904,492.0,152899.09,333217.19,0.0,64444.95,0.0,0.0,0.0,0.0,0.0,0.0,497855.26,0,0.0,360369,1824276.549047619
2001-07-01,0.0,3103.99,156109.0,0.0,0.0,0.0,0.0,206022.8333333333,655.0,136299.13,195071.86,0.0,23654.1,0.0,0.0,0.0,0.0,0.0,0.0,302350.02,10642,0.0,360570,1394477.9333333333
2001-08-01,0.0,27821.06,189692.6,0.0,0.0,0.0,0.0,100561.46666666666,607.0,139365.07,268153.26,0.0,49890.61,0.0,0.0,0.0,0.0,0.0,0.0,464159.13,13357,0.0,719303,1972910.1966666668
2001-09-01,0.0,2324.85,385142.3,0.0,0.0,0.0,0.0,186839.02380952382,3868.0,233643.75,308439.07,0.0,41519.91,0.0,0.0,0.0,0.0,0.0,0.0,321952.94,0,0.0,360635,1844364.8438095239
2001-10-01,0.0,1484.4,214138.0,0.0,0.0,0.0,0.0,163864.2,650.0,141550.22,305102.28,0.0,32657.33,0.0,0.0,0.0,0.0,0.0,0.0,438989.55,19431,0.0,717717,2035583.9800000002
2001-11-01,0.0,895.44,142282.26,0.0,0.0,0.0,0.0,194722.50476190477,2988.0,165841.46,256638.19,0.0,23876.81,0.0,0.0,0.0,0.0,0.0,0.0,440245.35,0,0.0,356364,1583854.0147619047
2001-12-01,0.0,321.3,307427.2,0.0,0.0,0.0,0.0,194329.0238095238,350.0,149217.67,277145.05,0.0,22948.95,0.0,0.0,0.0,0.0,0.0,0.0,479983.27,14822,0.0,366828,1813372.463809524
2002-01-01,0.0,1978.12,332302.3,0.0,0.0,0.0,0.0,168422.62023809523,0.0,178585.93,271479.0,0.0,25109.5,0.0,0.0,0.0,0.0,0.0,0.0,500041.32,11481,0.0,724812,2214211.790238095
2002-02-01,0.0,114.0,285980.0,0.0,0.0,0.0,0.0,200141.35714285716,3499.0,144447.25,365657.75,0.0,41050.42,0.0,0.0,0.0,0.0,0.0,0.0,686923.83,0,0.0,368318,2096131.6071428573
2002-03-01,0.0,2147.65,175483.3,0.0,0.0,0.0,0.0,193422.59523809524,485.0,104673.64,246292.6,0.0,19066.89,0.0,0.0,0.0,0.0,0.0,0.0,432538.46,12350,0.0,730957,1917417.1352380952
2002-04-01,0.0,25060.0,358010.7,0.0,0.0,0.0,0.0,218257.51095238092,441.0,190339.0,310256.3,0.0,33748.8,0.0,0.0,0.0,0.0,0.0,0.0,424667.36,0,0.0,365663,1926443.670952381
2002-05-01,0.0,1170.05,307343.57,0.0,0.0,0.0,0.0,159299.41714285713,534.0,194830.1,363311.76,0.0,33775.3,0.0,0.0,0.0,0.0,0.0,0.0,497781.66,13280,0.0,369420,1940745.857142857
2002-06-01,0.0,3120.87,412133.78,0.0,0.0,0.0,0.0,210874.6130952381,3138.0,137050.8,250123.19,0.0,6005.88,0.0,0.0,0.0,0.0,0.0,0.0,496826.62,17839,0.0,726775,2263887.753095238
2002-07-01,0.0,584.36,242340.18,0.0,0.0,0.0,0.0,199708.5476190476,488.0,222408.0,428842.8,0.0,18227.39,0.0,0.0,0.0,0.0,0.0,0.0,636727.84,0,0.0,365679,2115006.1176190474
2002-08-01,0.0,1268.58,346153.7,0.0,0.0,0.0,0.0,192213.7380952381,3477.0,143795.0,298280.33,0.0,24692.87,0.0,0.0,0.0,0.0,0.0,0.0,346225.0,0,0.0,364878,1720984.218095238
2002-09-01,0.0,5463.83,300348.73,0.0,0.0,0.0,0.0,190686.72857142857,466.0,156956.9,331053.7,0.0,37242.2,0.0,0.0,0.0,0.0,0.0,0.0,638933.22,0,0.0,0,1661151.3085714285
2002-10-01,0.0,2158.97,343702.0,0.0,0.0,0.0,0.0,210871.19047619047,2400.0,195426.8,352055.5,0.0,63543.82,0.0,0.0,0.0,0.0,0.0,0.0,703749.81,0,0.0,0,1873908.0904761907
2002-11-01,0.0,1707.57,508787.0,0.0,0.0,0.0,0.0,227595.85714285713,582.0,153185.7,291188.76,0.0,33324.44,0.0,0.0,0.0,0.0,0.0,0.0,573289.5,0,0.0,0,1789660.827142857
2002-12-01,0.0,1462.84,561334.63,0.0,0.0,0.0,0.0,192272.02380952382,3379.0,167596.71,440677.81,0.0,47548.06,0.0,0.0,0.0,0.0,0.0,0.0,678749.64,0,0.0,0,2093020.7138095237
2003-01-01,0.0,2225.46,433367.1,0.0,0.0,0.0,0.0,237532.2619047619,720.0,228269.5,425185.5,0.0,48243.38,0.0,0.0,0.0,0.0,0.0,0.0,797344.38,0,0.0,0,2172887.581904762
2003-02-01,0.0,2497.86,333362.76,0.0,0.0,0.0,0.0,169819.0,254.0,214490.7,443849.85,0.0,74118.22,0.0,0.0,0.0,0.0,0.0,0.0,765912.66,0,0.0,0,2004305.0500000003
2003-03-01,0.0,5342.26,555012.3,0.0,0.0,0.0,0.0,221030.85714285716,1203.0,161257.48,363352.66,0.0,20757.68,0.0,0.0,0.0,0.0,0.0,0.0,693942.31,0,0.0,0,2021898.5471428572
2003-04-01,0.0,5453.73,470787.51,0.0,0.0,0.0,0.0,192170.14285714284,3520.0,189824.89299999998,335444.69,0.0,71377.38,0.0,0.0,0.0,0.0,0.0,0.0,873103.0959999998,0,0.0,0,2141681.441857143
2003-05-01,0.0,10331.91,512728.76,0.0,0.0,0.0,0.0,185016.6666666667,0.0,269981.86,459025.69,0.0,43468.04,0.0,0.0,0.0,0.0,0.0,0.0,625190.08,0,0.0,0,2105743.006666667
2003-06-01,0.0,3188.55,334426.35,0.0,0.0,0.0,0.0,231805.0330952381,3137.0,182254.23,372486.53,0.0,75168.64,0.0,0.0,0.0,0.0,0.0,0.0,671882.83,0,0.0,0,1874349.1630952382
2003-07-01,0.0,5942.79,475755.86,0.0,0.0,0.0,0.0,216504.92857142858,906.0,133668.2,400922.97,0.0,29429.84,0.0,0.0,0.0,0.0,0.0,0.0,822014.55,0,0.0,0,2085145.1385714286
2003-08-01,0.0,7034.51,518231.66,0.0,0.0,0.0,0.0,209952.38095238095,48.0,169903.86,292365.04,0.0,55600.7,0.0,0.0,0.0,0.0,0.0,0.0,494087.13,0,0.0,0,1747223.280952381
2003-09-01,0.0,5189.42,360969.08,0.0,0.0,0.0,0.0,231499.19047619047,0.0,177217.53,398192.16,0.0,66626.7,0.0,0.0,0.0,0.0,0.0,0.0,614913.68,0,0.0,0,1854607.7604761906
2003-10-01,0.0,7645.76,536918.24,0.0,0.0,0.0,0.0,216302.80952380953,2719.0,181668.026,260219.92,0.0,61154.5,0.0,0.0,0.0,0.0,0.0,0.0,433084.99,0,0.0,0,1699713.2455238095
2003-11-01,0.0,6163.71,717557.85,0.0,0.0,0.0,0.0,232526.9761904762,0.0,205624.08,393951.96,0.0,50841.7,0.0,0.0,0.0,0.0,0.0,0.0,627189.78,0,0.0,0,2233856.0561904763
2003-12-01,0.0,8962.13,286775.5,0.0,0.0,0.0,0.0,214489.85714285713,2649.0,161477.73,296780.15,0.0,67894.9,0.0,0.0,0.0,0.0,0.0,0.0,745524.88,0,0.0,0,1784554.1471428573
2004-01-01,0.0,8309.85,475730.96,0.0,0.0,0.0,0.0,251271.54761904763,0.0,173427.23,368235.14,0.0,59343.1,0.0,0.0,155510.025,0.0,0.0,0.0,762385.45,0,0.0,0,2254213.3026190475
2004-02-01,0.0,10379.19,348162.02,0.0,0.0,0.0,0.0,197730.2857142857,0.0,147939.23,281891.97,0.0,49226.2,0.0,0.0,0.0,0.0,0.0,0.0,460947.5,0,249982.7,0,1746259.0957142855
2004-03-01,0.0,12318.35,474292.6,0.0,0.0,0.0,0.0,253366.11904761905,2300.0,275539.38,486880.82,0.0,47021.8,0.0,0.0,144859.0,0.0,0.0,0.0,772128.26,0,0.0,0,2468706.3290476194
2004-04-01,0.0,14014.84,415311.51,0.0,0.0,0.0,0.0,206671.88095238095,2920.0,245156.34,415426.0,0.0,58717.9,0.0,0.0,0.0,0.0,0.0,0.0,809194.95,0,311711.21,0,2479124.6309523806
